Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Total Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1)
19.4,52.0,3.6,540.5,0.0
19.675,51.75,3.725,523.25,0.0
19.95,51.5,3.85,506.0,0.0
20.225,51.25,3.975,595.0,0.0
20.5,51.0,4.1,684.0,0.0
20.5,51.0,4.1,773.0,0.0
20.5,51.0,4.1,862.0,0.0
20.5,51.0,4.1,822.0,0.0
20.5,51.0,4.1,782.0,0.0
20.775,50.25,4.225,742.0,0.0
21.05,49.5,4.35,702.0,0.0
21.325,48.75,4.475,686.25,0.0
21.6,48.0,4.6,670.5,0.0
21.2,49.5,4.35,654.75,0.0
20.8,51.0,4.1,639.0,0.0
20.4,52.5,3.85,546.0,0.0
20.0,54.0,3.6,453.0,0.0
19.85,54.0,3.45,360.0,0.0
19.7,54.0,3.3,267.0,0.0
19.55,54.0,3.15,204.25,0.0
19.4,54.0,3.0,141.5,0.0
19.125,55.0,2.875,0.0,0.0
18.85,56.0,2.75,0.0,0.0
18.575,57.0,2.625,0.0,0.0
18.3,58.0,2.5,0.0,0.0
18.3,58.0,2.375,0.0,0.0
18.3,58.0,2.25,0.0,0.0
18.3,58.0,2.125,0.0,0.0
18.3,58.0,2.0,0.0,0.0
18.15,58.75,2.0,0.0,0.0
18.0,59.5,2.0,0.0,0.0
17.85,60.25,2.0,0.0,0.0
17.7,61.0,2.0,0.0,0.0
17.025,65.75,1.875,0.0,0.0
16.35,70.5,1.75,0.0,0.0
15.675,75.25,1.625,0.0,0.0
15.0,80.0,1.5,0.0,0.0
15.275,76.75,1.5,0.0,0.0
15.55,73.5,1.5,0.0,0.0
15.825,70.25,1.5,0.0,0.0
16.1,67.0,1.5,0.0,0.0
15.675,71.0,1.125,0.0,0.0
15.25,75.0,0.75,0.0,0.0
14.825,79.0,0.375,0.0,0.0
14.4,83.0,0.0,0.0,0.0
14.4,82.5,0.0,0.0,0.0
14.4,82.0,0.0,0.0,0.0
14.4,81.5,0.0,0.0,0.0
14.4,81.0,0.0,0.0,0.0
14.025,83.0,0.325,0.0,0.0
13.65,85.0,0.65,0.0,0.0
13.275,87.0,0.9750000000000001,0.0,0.0
12.9,89.0,1.3,0.0,0.0
12.575,91.0,1.6,0.0,0.0
12.25,93.0,1.9,0.0,0.0
11.925,95.0,2.2,0.0,0.0
11.6,97.0,2.5,0.0,0.0
11.475,97.75,2.25,0.0,0.0
11.35,98.5,2.0,0.0,0.0
11.225,99.25,1.75,0.0,0.0
11.1,100.0,1.5,0.0,0.0
11.1,99.0,1.625,0.0,0.0
11.1,98.0,1.75,0.0,0.0
11.1,97.0,1.875,82.5,0.0
11.1,96.0,2.0,154.0,0.0
11.5,96.25,2.0,225.5,0.0
11.9,96.5,2.0,297.0,0.0
12.3,96.75,2.0,350.0,0.0
12.7,97.0,2.0,403.0,0.0
13.4,93.0,2.0,456.0,0.0
14.1,89.0,2.0,509.0,0.0
14.8,85.0,2.0,424.5,0.0
15.5,81.0,2.0,340.0,0.0
16.05,78.25,2.25,255.5,11.0
16.6,75.5,2.5,171.0,11.0
17.15,72.75,2.75,187.25,11.0
17.7,70.0,3.0,203.5,11.0
18.125,68.25,3.275,219.75,11.0
18.55,66.5,3.55,236.0,11.0
18.975,64.75,3.825,328.75,11.0
19.4,63.0,4.1,421.5,11.0
19.825,62.0,4.1,514.25,11.0
20.25,61.0,4.1,607.0,11.0
20.675,60.0,4.1,534.0,11.0
21.1,59.0,4.1,461.0,11.0
21.5,59.0,3.975,388.0,8.8
21.9,59.0,3.85,315.0,8.8
22.3,59.0,3.725,317.0,8.8
22.7,59.0,3.6,319.0,8.8
22.975,58.75,3.975,321.0,4.4
23.25,58.5,4.35,323.0,4.4
23.525,58.25,4.725,304.25,4.4
23.8,58.0,5.1,285.5,4.4
23.675,58.5,4.85,266.75,8.8
23.55,59.0,4.6,248.0,8.8
23.425,59.5,4.35,241.25,8.8
23.3,60.0,4.1,234.5,8.8
23.15,61.0,3.975,227.75,11.0
23.0,62.0,3.85,221.0,11.0
22.85,63.0,3.725,210.5,11.0
22.7,64.0,3.6,200.0,11.0
22.575,64.5,3.725,189.5,11.0
22.45,65.0,3.85,179.0,11.0
22.325,65.5,3.975,165.5,11.0
22.2,66.0,4.1,152.0,11.0
22.2,66.0,4.1,138.5,11.0
22.2,66.0,4.1,125.0,11.0
22.2,66.0,4.1,110.5,11.0
22.2,66.0,4.1,96.0,11.0
22.05,67.25,4.35,81.5,11.0
21.9,68.5,4.6,67.0,11.0
21.75,69.75,4.85,58.25,11.0
21.6,71.0,5.1,49.5,11.0
21.325,72.75,4.85,40.75,5.5
21.05,74.5,4.6,32.0,5.5
20.775,76.25,4.35,24.0,5.5
20.5,78.0,4.1,16.0,5.5
20.375,78.75,3.825,0.0,1.1
20.25,79.5,3.55,0.0,1.1
20.125,80.25,3.275,0.0,1.1
20.0,81.0,3.0,0.0,1.1
19.85,81.0,3.0,0.0,1.1
19.7,81.0,3.0,0.0,1.1
19.55,81.0,3.0,0.0,1.1
19.4,81.0,3.0,0.0,1.1
19.25,82.5,3.0,0.0,0.0
19.1,84.0,3.0,0.0,0.0
18.95,85.5,3.0,0.0,0.0
18.8,87.0,3.0,0.0,0.0
18.8,87.0,3.0,0.0,0.0
18.8,87.0,3.0,0.0,0.0
18.8,87.0,3.0,0.0,0.0
18.8,87.0,3.0,0.0,0.0
18.8,87.0,3.0,0.0,0.0
18.8,87.0,3.0,0.0,0.0
18.8,87.0,3.0,0.0,0.0
18.8,87.0,3.0,0.0,0.0
18.8,87.75,3.0,0.0,0.0
18.8,88.5,3.0,0.0,0.0
18.8,89.25,3.0,0.0,0.0
18.8,90.0,3.0,0.0,0.0
18.8,90.0,2.75,0.0,0.0
18.8,90.0,2.5,0.0,0.0
18.8,90.0,2.25,0.0,0.0
18.8,90.0,2.0,0.0,0.0
18.675,90.75,2.25,0.0,0.0
18.55,91.5,2.5,0.0,0.0
18.425,92.25,2.75,0.0,0.0
18.3,93.0,3.0,0.0,0.0
18.3,93.0,3.0,0.0,0.0
18.3,93.0,3.0,0.0,0.0
18.3,93.0,3.0,0.0,0.0
18.3,93.0,3.0,0.0,0.0
18.425,91.5,3.0,0.0,0.0
18.55,90.0,3.0,0.0,0.0
18.675,88.5,3.0,0.0,0.0
18.8,87.0,3.0,0.0,0.0
18.675,87.75,3.0,0.0,0.0
18.55,88.5,3.0,0.0,0.0
18.425,89.25,3.0,10.25,0.0
18.3,90.0,3.0,18.5,0.0
18.575,89.25,3.275,26.75,0.0
18.85,88.5,3.55,35.0,0.0
19.125,87.75,3.825,49.0,0.0
19.4,87.0,4.1,63.0,0.0
19.25,87.75,4.1,77.0,0.0
19.1,88.5,4.1,91.0,0.0
18.95,89.25,4.1,105.5,0.0
18.8,90.0,4.1,120.0,0.0
19.1,87.75,4.1,134.5,11.0
19.4,85.5,4.1,149.0,11.0
19.7,83.25,4.1,161.25,11.0
20.0,81.0,4.1,173.5,11.0
19.7,82.5,3.975,185.75,11.0
19.4,84.0,3.85,198.0,11.0
19.1,85.5,3.725,207.5,11.0
18.8,87.0,3.6,217.0,11.0
18.675,88.5,3.725,226.5,11.0
18.55,90.0,3.85,236.0,11.0
18.425,91.5,3.975,241.5,11.0
18.3,93.0,4.1,247.0,11.0
18.15,94.0,4.35,252.5,8.8
18.0,95.0,4.6,258.0,8.8
17.85,96.0,4.85,259.5,8.8
17.7,97.0,5.1,261.0,8.8
17.85,96.0,4.85,262.5,4.4
18.0,95.0,4.6,264.0,4.4
18.15,94.0,4.35,261.5,4.4
18.3,93.0,4.1,259.0,4.4
18.3,93.0,4.35,256.5,8.8
18.3,93.0,4.6,254.0,8.8
18.3,93.0,4.85,238.5,8.8
18.3,93.0,5.1,223.0,8.8
18.3,93.0,5.1,207.5,11.0
18.3,93.0,5.1,192.0,11.0
18.3,93.0,5.1,183.5,11.0
18.3,93.0,5.1,175.0,11.0
18.3,93.0,5.1,166.5,11.0
18.3,93.0,5.1,158.0,11.0
18.3,93.0,5.1,147.0,11.0
18.3,93.0,5.1,136.0,11.0
18.3,93.0,5.1,125.0,11.0
18.3,93.0,5.1,114.0,11.0
18.3,93.0,5.1,99.0,11.0
18.3,93.0,5.1,84.0,11.0
18.3,93.0,5.1,69.0,11.0
18.3,93.0,5.1,54.0,11.0
18.3,93.0,5.1,44.75,11.0
18.3,93.0,5.1,35.5,11.0
18.3,93.0,5.1,26.25,5.5
18.3,93.0,5.1,17.0,5.5
18.3,93.0,5.1,12.75,5.5
18.3,93.0,5.1,8.5,5.5
18.15,94.0,5.1,0.0,1.1
18.0,95.0,5.1,0.0,1.1
17.85,96.0,5.1,0.0,1.1
17.7,97.0,5.1,0.0,1.1
17.7,97.0,5.1,0.0,1.1
17.7,97.0,5.1,0.0,1.1
17.7,97.0,5.1,0.0,1.1
17.7,97.0,5.1,0.0,1.1
17.7,97.75,5.35,0.0,0.0
17.7,98.5,5.6,0.0,0.0
17.7,99.25,5.85,0.0,0.0
17.7,100.0,6.1,0.0,0.0
17.575,99.0,5.85,0.0,0.0
17.45,98.0,5.6,0.0,0.0
17.325,97.0,5.35,0.0,0.0
17.2,96.0,5.1,0.0,0.0
17.2,96.0,5.1,0.0,0.0
17.2,96.0,5.1,0.0,0.0
17.2,96.0,5.1,0.0,0.0
17.2,96.0,5.1,0.0,0.0
17.2,97.0,5.225,0.0,0.0
17.2,98.0,5.35,0.0,0.0
17.2,99.0,5.475,0.0,0.0
17.2,100.0,5.6,0.0,0.0
17.2,98.25,5.475,0.0,0.0
17.2,96.5,5.35,0.0,0.0
17.2,94.75,5.225,0.0,0.0
17.2,93.0,5.1,0.0,0.0
17.175,93.25,5.1,0.0,0.0
17.15,93.5,5.1,0.0,0.0
17.125,93.75,5.1,0.0,0.0
17.1,94.0,5.1,0.0,0.0
17.125,93.75,5.1,0.0,0.0
17.15,93.5,5.1,0.0,0.0
17.175,93.25,5.1,0.0,0.0
17.2,93.0,5.1,0.0,0.0
17.2,92.25,4.725,0.0,0.0
17.2,91.5,4.35,0.0,0.0
17.2,90.75,3.975,0.0,0.0
17.2,90.0,3.6,0.0,0.0
17.15,88.5,3.675,0.0,0.0
17.1,87.0,3.75,0.0,0.0
17.05,85.5,3.825,53.25,0.0
17.0,84.0,3.9,102.5,0.0
17.175,81.75,3.95,151.75,0.0
17.35,79.5,4.0,201.0,0.0
17.525,77.25,4.05,189.0,0.0
17.7,75.0,4.1,177.0,0.0
17.7,75.75,4.35,165.0,0.0
17.7,76.5,4.6,153.0,0.0
17.7,77.25,4.85,287.75,0.0
17.7,78.0,5.1,422.5,0.0
18.275,77.75,5.1,557.25,11.0
18.85,77.5,5.1,692.0,11.0
19.425,77.25,5.1,715.5,11.0
20.0,77.0,5.1,739.0,11.0
20.55,76.75,5.1,762.5,11.0
21.1,76.5,5.1,786.0,11.0
21.65,76.25,5.1,814.75,11.0
22.2,76.0,5.1,843.5,11.0
22.3,76.0,5.1,872.25,11.0
22.4,76.0,5.1,901.0,11.0
22.5,76.0,5.1,887.0,11.0
22.6,76.0,5.1,873.0,11.0
22.625,76.0,5.1,859.0,8.8
22.65,76.0,5.1,845.0,8.8
22.675,76.0,5.1,857.0,8.8
22.7,76.0,5.1,869.0,8.8
23.125,73.5,5.35,881.0,4.4
23.55,71.0,5.6,893.0,4.4
23.975,68.5,5.85,904.25,4.4
24.4,66.0,6.1,915.5,4.4
24.55,65.0,5.475,926.75,8.8
24.7,64.0,4.85,938.0,8.8
24.85,63.0,4.225,865.25,8.8
25.0,62.0,3.6,792.5,8.8
25.125,61.5,3.975,719.75,11.0
25.25,61.0,4.35,647.0,11.0
25.375,60.5,4.725,652.0,11.0
25.5,60.0,5.1,657.0,11.0
25.65,58.0,4.449999999999999,662.0,11.0
25.8,56.0,3.8,667.0,11.0
25.95,54.0,3.15,665.0,11.0
26.1,52.0,2.5,663.0,11.0
26.1,52.0,2.625,661.0,11.0
26.1,52.0,2.75,659.0,11.0
26.1,52.0,2.875,536.5,11.0
26.1,52.0,3.0,414.0,11.0
25.825,54.0,3.275,291.5,11.0
25.55,56.0,3.55,169.0,11.0
25.275,58.0,3.825,150.25,11.0
25.0,60.0,4.1,131.5,11.0
24.7,60.5,3.825,112.75,5.5
24.4,61.0,3.55,94.0,5.5
24.1,61.5,3.275,70.5,5.5
23.8,62.0,3.0,47.0,5.5
23.525,64.25,2.75,0.0,1.1
23.25,66.5,2.5,0.0,1.1
22.975,68.75,2.25,0.0,1.1
22.7,71.0,2.0,0.0,1.1
22.7,70.25,2.0,0.0,1.1
22.7,69.5,2.0,0.0,1.1
22.7,68.75,2.0,0.0,1.1
22.7,68.0,2.0,0.0,1.1
22.7,68.75,2.25,0.0,0.0
22.7,69.5,2.5,0.0,0.0
22.7,70.25,2.75,0.0,0.0
22.7,71.0,3.0,0.0,0.0
22.425,72.25,2.75,0.0,0.0
22.15,73.5,2.5,0.0,0.0
21.875,74.75,2.25,0.0,0.0
21.6,76.0,2.0,0.0,0.0
21.475,75.75,2.0,0.0,0.0
21.35,75.5,2.0,0.0,0.0
21.225,75.25,2.0,0.0,0.0
21.1,75.0,2.0,0.0,0.0
20.825,76.5,1.875,0.0,0.0
20.55,78.0,1.75,0.0,0.0
20.275,79.5,1.625,0.0,0.0
20.0,81.0,1.5,0.0,0.0
19.7,83.25,1.5,0.0,0.0
19.4,85.5,1.5,0.0,0.0
19.1,87.75,1.5,0.0,0.0
18.8,90.0,1.5,0.0,0.0
18.8,90.0,1.625,0.0,0.0
18.8,90.0,1.75,0.0,0.0
18.8,90.0,1.875,0.0,0.0
18.8,90.0,2.0,0.0,0.0
18.675,90.0,2.4,0.0,0.0
18.55,90.0,2.8,0.0,0.0
18.425,90.0,3.2,0.0,0.0
18.3,90.0,3.6,0.0,0.0
18.15,90.75,3.45,0.0,0.0
18.0,91.5,3.3,0.0,0.0
17.85,92.25,3.15,0.0,0.0
17.7,93.0,3.0,0.0,0.0
17.575,93.75,3.0,0.0,0.0
17.45,94.5,3.0,0.0,0.0
17.325,95.25,3.0,19.0,0.0
17.2,96.0,3.0,35.0,0.0
17.2,96.0,3.15,51.0,0.0
17.2,96.0,3.3,67.0,0.0
17.2,96.0,3.45,98.0,0.0
17.2,96.0,3.6,129.0,0.0
17.6,95.25,3.45,160.0,0.0
18.0,94.5,3.3,191.0,0.0
18.4,93.75,3.15,217.0,0.0
18.8,93.0,3.0,243.0,0.0
19.5,89.25,3.275,269.0,11.0
20.2,85.5,3.55,295.0,11.0
20.9,81.75,3.825,356.25,11.0
21.6,78.0,4.1,417.5,11.0
22.025,76.25,3.7,478.75,11.0
22.45,74.5,3.3,540.0,11.0
22.875,72.75,2.9,490.25,11.0
23.3,71.0,2.5,440.5,11.0
23.725,69.75,2.625,390.75,11.0
24.15,68.5,2.75,341.0,11.0
24.575,67.25,2.875,465.0,11.0
25.0,66.0,3.0,589.0,11.0
25.55,64.0,3.275,713.0,8.8
26.1,62.0,3.55,837.0,8.8
26.65,60.0,3.825,819.5,8.8
27.2,58.0,4.1,802.0,8.8
27.05,57.5,4.35,784.5,4.4
26.9,57.0,4.6,767.0,4.4
26.75,56.5,4.85,774.75,4.4
26.6,56.0,5.1,782.5,4.4
27.025,54.25,5.35,790.25,8.8
27.45,52.5,5.6,798.0,8.8
27.875,50.75,5.85,785.5,8.8
28.3,49.0,6.1,773.0,8.8
28.425,49.25,5.85,760.5,11.0
28.55,49.5,5.6,748.0,11.0
28.675,49.75,5.35,735.0,11.0
28.8,50.0,5.1,722.0,11.0
28.675,49.5,4.975,709.0,11.0
28.55,49.0,4.85,696.0,11.0
28.425,48.5,4.725,663.75,11.0
28.3,48.0,4.6,631.5,11.0
28.15,48.25,4.725,599.25,11.0
28.0,48.5,4.85,567.0,11.0
27.85,48.75,4.975,503.75,11.0
27.7,49.0,5.1,440.5,11.0
27.575,50.25,4.725,377.25,11.0
27.45,51.5,4.35,314.0,11.0
27.325,52.75,3.975,251.0,11.0
27.2,54.0,3.6,188.0,11.0
26.775,56.0,3.325,125.0,5.5
26.35,58.0,3.05,62.0,5.5
25.925,60.0,2.775,46.5,5.5
25.5,62.0,2.5,31.0,5.5
25.225,63.0,2.625,0.0,1.1
24.95,64.0,2.75,0.0,1.1
24.675,65.0,2.875,0.0,1.1
24.4,66.0,3.0,0.0,1.1
24.25,66.75,3.15,0.0,1.1
24.1,67.5,3.3,0.0,1.1
23.95,68.25,3.45,0.0,1.1
23.8,69.0,3.6,0.0,1.1
23.525,70.0,3.45,0.0,0.0
23.25,71.0,3.3,0.0,0.0
22.975,72.0,3.15,0.0,0.0
22.7,73.0,3.0,0.0,0.0
22.575,73.0,3.15,0.0,0.0
22.45,73.0,3.3,0.0,0.0
22.325,73.0,3.45,0.0,0.0
22.2,73.0,3.6,0.0,0.0
22.05,73.75,3.6,0.0,0.0
21.9,74.5,3.6,0.0,0.0
21.75,75.25,3.6,0.0,0.0
21.6,76.0,3.6,0.0,0.0
20.9,80.25,3.725,0.0,0.0
20.2,84.5,3.85,0.0,0.0
19.5,88.75,3.975,0.0,0.0
18.8,93.0,4.1,0.0,0.0
18.95,92.25,3.975,0.0,0.0
19.1,91.5,3.85,0.0,0.0
19.25,90.75,3.725,0.0,0.0
19.4,90.0,3.6,0.0,0.0
19.4,90.0,3.6,0.0,0.0
19.4,90.0,3.6,0.0,0.0
19.4,90.0,3.6,0.0,0.0
19.4,90.0,3.6,0.0,0.0
19.25,90.0,3.725,0.0,0.0
19.1,90.0,3.85,0.0,0.0
18.95,90.0,3.975,0.0,0.0
18.8,90.0,4.1,0.0,0.0
18.8,89.25,4.1,0.0,0.0
18.8,88.5,4.1,0.0,0.0
18.8,87.75,4.1,0.0,0.0
18.8,87.0,4.1,0.0,0.0
18.675,87.75,3.975,0.0,0.0
18.55,88.5,3.85,0.0,0.0
18.425,89.25,3.725,53.0,0.0
18.3,90.0,3.6,103.0,0.0
18.425,89.25,3.725,153.0,0.0
18.55,88.5,3.85,203.0,0.0
18.675,87.75,3.975,260.5,0.0
18.8,87.0,4.1,318.0,0.0
19.225,85.5,4.35,375.5,0.0
19.65,84.0,4.6,433.0,0.0
20.075,82.5,4.85,503.0,0.0
20.5,81.0,5.1,573.0,0.0
21.05,79.0,5.1,643.0,11.0
21.6,77.0,5.1,713.0,11.0
22.15,75.0,5.1,743.75,11.0
22.7,73.0,5.1,774.5,11.0
23.125,72.0,4.975,805.25,11.0
23.55,71.0,4.85,836.0,11.0
23.975,70.0,4.725,854.5,11.0
24.4,69.0,4.6,873.0,11.0
24.825,67.75,4.725,891.5,11.0
25.25,66.5,4.85,910.0,11.0
25.675,65.25,4.975,903.75,11.0
26.1,64.0,5.1,897.5,11.0
26.5,62.5,5.225,891.25,8.8
26.9,61.0,5.35,885.0,8.8
27.3,59.5,5.475,885.75,8.8
27.7,58.0,5.6,886.5,8.8
27.7,58.0,5.6,887.25,4.4
27.7,58.0,5.6,888.0,4.4
27.7,58.0,5.6,884.0,4.4
27.7,58.0,5.6,880.0,4.4
27.85,57.5,5.475,876.0,8.8
28.0,57.0,5.35,872.0,8.8
28.15,56.5,5.225,746.75,8.8
28.3,56.0,5.1,621.5,8.8
28.3,56.0,5.35,496.25,11.0
28.3,56.0,5.6,371.0,11.0
28.3,56.0,5.85,332.25,11.0
28.3,56.0,6.1,293.5,11.0
28.15,56.5,6.1,254.75,11.0
28.0,57.0,6.1,216.0,11.0
27.85,57.5,6.1,199.0,11.0
27.7,58.0,6.1,182.0,11.0
27.7,58.75,5.975,165.0,11.0
27.7,59.5,5.85,148.0,11.0
27.7,60.25,5.725,133.25,11.0
27.7,61.0,5.6,118.5,11.0
27.575,60.75,5.475,103.75,11.0
27.45,60.5,5.35,89.0,11.0
27.325,60.25,5.225,76.25,11.0
27.2,60.0,5.1,63.5,11.0
26.925,61.75,4.725,50.75,5.5
26.65,63.5,4.35,38.0,5.5
26.375,65.25,3.975,28.5,5.5
26.1,67.0,3.6,19.0,5.5
25.825,68.0,3.725,0.0,1.1
25.55,69.0,3.85,0.0,1.1
25.275,70.0,3.975,0.0,1.1
25.0,71.0,4.1,0.0,1.1
24.85,71.75,3.825,0.0,1.1
24.7,72.5,3.55,0.0,1.1
24.55,73.25,3.275,0.0,1.1
24.4,74.0,3.0,0.0,1.1
24.25,74.5,3.15,0.0,0.0
24.1,75.0,3.3,0.0,0.0
23.95,75.5,3.45,0.0,0.0
23.8,76.0,3.6,0.0,0.0
23.675,76.75,3.6,0.0,0.0
23.55,77.5,3.6,0.0,0.0
23.425,78.25,3.6,0.0,0.0
23.3,79.0,3.6,0.0,0.0
23.025,80.25,4.1,0.0,0.0
22.75,81.5,4.6,0.0,0.0
22.475,82.75,5.1,0.0,0.0
22.2,84.0,5.6,0.0,0.0
22.2,84.0,5.225,0.0,0.0
22.2,84.0,4.85,0.0,0.0
22.2,84.0,4.475,0.0,0.0
22.2,84.0,4.1,0.0,0.0
21.925,86.25,3.975,0.0,0.0
21.65,88.5,3.85,0.0,0.0
21.375,90.75,3.725,0.0,0.0
21.1,93.0,3.6,0.0,0.0
20.95,94.0,3.45,0.0,0.0
20.8,95.0,3.3,0.0,0.0
20.65,96.0,3.15,0.0,0.0
20.5,97.0,3.0,0.0,0.0
20.225,96.75,3.275,0.0,0.0
19.95,96.5,3.55,0.0,0.0
19.675,96.25,3.825,0.0,0.0
19.4,96.0,4.1,0.0,0.0
19.4,96.0,3.975,0.0,0.0
19.4,96.0,3.85,0.0,0.0
19.4,96.0,3.725,0.0,0.0
19.4,96.0,3.6,0.0,0.0
19.4,96.0,3.325,0.0,0.0
19.4,96.0,3.05,0.0,0.0
19.4,96.0,2.775,7.25,0.0
19.4,96.0,2.5,13.5,0.0
19.25,96.25,2.9,19.75,0.0
19.1,96.5,3.3,26.0,0.0
18.95,96.75,3.7,36.25,0.0
18.8,97.0,4.1,46.5,0.0
18.8,97.0,3.975,56.75,0.0
18.8,97.0,3.85,67.0,0.0
18.8,97.0,3.725,79.25,0.0
18.8,97.0,3.6,91.5,0.0
18.8,97.0,3.725,103.75,0.0
18.8,97.0,3.85,116.0,0.0
18.8,97.0,3.975,120.25,0.0
18.8,97.0,4.1,124.5,0.0
18.8,97.0,3.975,128.75,0.0
18.8,97.0,3.85,133.0,0.0
18.8,97.0,3.725,156.75,0.0
18.8,97.0,3.6,180.5,0.0
18.95,96.0,3.325,204.25,0.0
19.1,95.0,3.05,228.0,0.0
19.25,94.0,2.775,223.5,0.0
19.4,93.0,2.5,219.0,0.0
19.675,91.5,2.775,214.5,0.0
19.95,90.0,3.05,210.0,0.0
20.225,88.5,3.325,211.25,0.0
20.5,87.0,3.6,212.5,0.0
20.65,86.25,3.6,213.75,0.0
20.8,85.5,3.6,215.0,0.0
20.95,84.75,3.6,223.0,0.0
21.1,84.0,3.6,231.0,0.0
21.375,82.75,3.6,239.0,0.0
21.65,81.5,3.6,247.0,0.0
21.925,80.25,3.6,254.0,0.0
22.2,79.0,3.6,261.0,0.0
22.2,78.25,3.45,268.0,0.0
22.2,77.5,3.3,275.0,0.0
22.2,76.75,3.15,250.75,0.0
22.2,76.0,3.0,226.5,0.0
22.2,76.75,3.15,202.25,0.0
22.2,77.5,3.3,178.0,0.0
22.2,78.25,3.45,164.75,0.0
22.2,79.0,3.6,151.5,0.0
22.2,79.0,3.45,138.25,0.0
22.2,79.0,3.3,125.0,0.0
22.2,79.0,3.15,110.25,0.0
22.2,79.0,3.0,95.5,0.0
21.65,80.25,3.275,80.75,0.0
21.1,81.5,3.55,66.0,0.0
20.55,82.75,3.825,55.5,0.0
20.0,84.0,4.1,45.0,0.0
19.85,84.0,3.825,34.5,0.0
19.7,84.0,3.55,24.0,0.0
19.55,84.0,3.275,18.0,0.0
19.4,84.0,3.0,12.0,0.0
19.25,85.5,3.0,0.0,0.0
19.1,87.0,3.0,0.0,0.0
18.95,88.5,3.0,0.0,0.0
18.8,90.0,3.0,0.0,0.0
18.8,90.75,3.0,0.0,0.0
18.8,91.5,3.0,0.0,0.0
18.8,92.25,3.0,0.0,0.0
18.8,93.0,3.0,0.0,0.0
18.675,93.0,2.875,0.0,0.0
18.55,93.0,2.75,0.0,0.0
18.425,93.0,2.625,0.0,0.0
18.3,93.0,2.5,0.0,0.0
18.3,92.25,2.375,0.0,0.0
18.3,91.5,2.25,0.0,0.0
18.3,90.75,2.125,0.0,0.0
18.3,90.0,2.0,0.0,0.0
18.15,90.75,2.0,0.0,0.0
18.0,91.5,2.0,0.0,0.0
17.85,92.25,2.0,0.0,0.0
17.7,93.0,2.0,0.0,0.0
17.7,94.0,2.25,0.0,0.0
17.7,95.0,2.5,0.0,0.0
17.7,96.0,2.75,0.0,0.0
17.7,97.0,3.0,0.0,0.0
17.7,97.0,3.15,0.0,0.0
17.7,97.0,3.3,0.0,0.0
17.7,97.0,3.45,0.0,0.0
17.7,97.0,3.6,0.0,0.0
17.7,97.0,3.45,0.0,0.0
17.7,97.0,3.3,0.0,0.0
17.7,97.0,3.15,0.0,0.0
17.7,97.0,3.0,0.0,0.0
17.7,97.0,3.4,0.0,0.0
17.7,97.0,3.8,0.0,0.0
17.7,97.0,4.199999999999999,0.0,0.0
17.7,97.0,4.6,0.0,0.0
17.7,97.0,4.725,0.0,0.0
17.7,97.0,4.85,0.0,0.0
17.7,97.0,4.975,0.0,0.0
17.7,97.0,5.1,0.0,0.0
17.7,97.0,4.725,0.0,0.0
17.7,97.0,4.35,0.0,0.0
17.7,97.0,3.975,7.75,0.0
17.7,97.0,3.6,14.5,0.0
17.7,96.0,3.975,21.25,0.0
17.7,95.0,4.35,28.0,0.0
17.7,94.0,4.725,87.5,0.0
17.7,93.0,5.1,147.0,0.0
17.85,92.25,4.975,206.5,0.0
18.0,91.5,4.85,266.0,0.0
18.15,90.75,4.725,240.25,0.0
18.3,90.0,4.6,214.5,0.0
18.425,89.25,4.725,188.75,0.0
18.55,88.5,4.85,163.0,0.0
18.675,87.75,4.975,224.25,0.0
18.8,87.0,5.1,285.5,0.0
19.1,86.25,4.85,346.75,0.0
19.4,85.5,4.6,408.0,0.0
19.7,84.75,4.35,506.5,0.0
20.0,84.0,4.1,605.0,0.0
20.55,80.0,4.35,703.5,0.0
21.1,76.0,4.6,802.0,0.0
21.65,72.0,4.85,720.5,0.0
22.2,68.0,5.1,639.0,0.0
22.325,65.75,4.975,557.5,0.0
22.45,63.5,4.85,476.0,0.0
22.575,61.25,4.725,516.75,0.0
22.7,59.0,4.6,557.5,0.0
22.85,58.0,4.975,598.25,0.0
23.0,57.0,5.35,639.0,0.0
23.15,56.0,5.725,543.75,0.0
23.3,55.0,6.1,448.5,0.0
23.425,53.75,6.225,353.25,0.0
23.55,52.5,6.35,258.0,0.0
23.675,51.25,6.475,403.25,0.0
23.8,50.0,6.6,548.5,0.0
23.95,50.0,6.35,693.75,0.0
24.1,50.0,6.1,839.0,0.0
24.25,50.0,5.85,813.75,0.0
24.4,50.0,5.6,788.5,0.0
24.4,49.5,5.725,763.25,0.0
24.4,49.0,5.85,738.0,0.0
24.4,48.5,5.975,717.75,0.0
24.4,48.0,6.1,697.5,0.0
24.25,49.0,5.6,677.25,0.0
24.1,50.0,5.1,657.0,0.0
23.95,51.0,4.6,585.75,0.0
23.8,52.0,4.1,514.5,0.0
23.525,52.25,4.35,443.25,0.0
23.25,52.5,4.6,372.0,0.0
22.975,52.75,4.85,303.25,0.0
22.7,53.0,5.1,234.5,0.0
22.15,54.5,4.725,165.75,0.0
21.6,56.0,4.35,97.0,0.0
21.05,57.5,3.975,72.75,0.0
20.5,59.0,3.6,48.5,0.0
20.075,60.0,3.85,0.0,0.0
